season,week,celebrity_name,judge1,judge2,judge3,judge4,total_score
34,6,Whitney Leavitt,10.0,9.0,10.0,10.0,39.0
34,6,Danielle Fishel,9.0,9.0,9.0,9.0,36.0
34,6,Elaine Hendrix,9.0,9.0,9.0,9.0,36.0
34,6,Robert Irwin,9.0,9.0,9.0,9.0,36.0
34,6,Alix Earle,9.0,9.0,8.0,9.0,35.0
34,6,Jen Affleck,8.0,8.0,8.0,8.0,32.0
34,6,Dylan Efron,8.0,8.0,8.0,8.0,32.0
34,6,Scott Hoying,7.0,7.0,7.0,7.0,28.0
34,6,Andy Richter,7.0,6.0,7.0,7.0,27.0
34,7,Alix Earle,11.0,11.0,10.0,11.0,43.0
34,7,Whitney Leavitt,10.25,10.25,10.25,11.25,42.0
34,7,Robert Irwin,10.75,9.75,9.75,10.75,41.0
34,7,Jordan Chiles,10.0,9.0,9.0,10.0,38.0
34,7,Dylan Efron,9.75,9.75,8.75,9.75,38.0
34,7,Danielle Fishel,8.5,8.5,8.5,9.5,35.0
34,7,Jen Affleck,8.5,8.5,8.5,8.5,34.0
34,7,Elaine Hendrix,8.0,8.0,8.0,8.0,32.0
34,7,Andy Richter,7.25,7.25,7.25,7.25,29.0
34,8,Whitney Leavitt,9.5,10.0,10.0,10.0,39.5
34,8,Jordan Chiles,10.0,9.5,10.0,9.5,39.0
34,8,Alix Earle,9.5,10.0,9.5,9.5,38.5
34,8,Robert Irwin,9.0,9.5,10.0,9.5,38.0
34,8,Dylan Efron,9.0,9.5,10.0,9.5,38.0
34,8,Elaine Hendrix,9.0,9.5,10.0,9.0,37.5
34,8,Danielle Fishel,9.5,9.0,9.5,9.0,37.0
34,8,Andy Richter,8.0,8.5,9.5,8.0,34.0
34,9,Robert Irwin,10.5,10.5,10.5,10.5,42.0
34,9,Whitney Leavitt,10.5,10.5,10.5,10.5,42.0
34,9,Dylan Efron,10.5,10.5,10.5,10.5,42.0
34,9,Alix Earle,10.0,10.0,10.0,10.0,40.0
34,9,Jordan Chiles,9.5,10.5,9.5,9.5,39.0
34,9,Elaine Hendrix,9.0,9.0,9.0,9.0,36.0
34,9,Andy Richter,8.0,7.0,7.0,7.0,29.0
34,10,Robert Irwin,10.0,9.5,10.0,,29.5
34,10,Alix Earle,9.5,10.0,9.5,,29.0
34,10,Whitney Leavitt,9.0,10.0,10.0,,29.0
34,10,Elaine Hendrix,9.5,9.5,9.5,,28.5
34,10,Jordan Chiles,9.5,9.5,9.5,,28.5
34,10,Dylan Efron,9.0,9.0,9.5,,27.5
34,11,Alix Earle,10.0,10.0,10.0,,30.0
34,11,Jordan Chiles,9.6666,10.0,10.0,,29.666600000000003
34,11,Robert Irwin,9.6666,10.0,10.0,,29.666600000000003
34,11,Dylan Efron,9.6666,9.6666,10.0,,29.3332
34,11,Elaine Hendrix,9.6666,9.6666,9.6666,,28.9998
