season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,estimated_votes_total
19,6,percent,elimination,Jonathan Bennett,Janel Parrish,33,0.121228938,0.097933792,0.11048,11048,100000,0.08856,6,0.10836,4,ok,1212289
19,6,percent,elimination,Jonathan Bennett,Alfonso Ribeiro,39,0.109864836,0.095894166,0.11048,11048,100000,0.01826,9,0.10836,4,ok,1098648
19,6,percent,elimination,Jonathan Bennett,Tommy Chong,28,0.135747926,0.095670076,0.11048,11048,100000,0.20384,2,0.10836,4,ok,1357479
19,6,percent,elimination,Jonathan Bennett,Michael Waltrip,30,0.129650395,0.09730571,0.11048,11048,100000,0.15698,3,0.10836,4,ok,1296503
19,6,percent,elimination,Jonathan Bennett,Bethany Mota,36,0.114681039,0.097272454,0.11048,11048,100000,0.04608,8,0.10836,4,ok,1146810
19,6,percent,elimination,Jonathan Bennett,Sadie Robertson,35,0.116089937,0.099104823,0.11048,11048,100000,0.05948,7,0.10836,4,ok,1160899
19,7,percent,elimination,Antonio Sabato Jr.,Antonio Sabato Jr.,29.5,0.019245826,0.015467085,0.18347,18347,100000,0.18272,2,0.18272,2,ok,192458
19,7,percent,elimination,Antonio Sabato Jr.,Lea Thompson,35,0.135588957,0.114185953,0.18347,18347,100000,0.06822,7,0.18272,2,ok,1355889
19,7,percent,elimination,Antonio Sabato Jr.,Janel Parrish,33.5,0.136517564,0.112400463,0.18347,18347,100000,0.09274,5,0.18272,2,ok,1365175
19,7,percent,elimination,Antonio Sabato Jr.,Alfonso Ribeiro,34,0.135012962,0.112115402,0.18347,18347,100000,0.08482,6,0.18272,2,ok,1350129
19,7,percent,elimination,Antonio Sabato Jr.,Tommy Chong,30,0.145708264,0.112409306,0.18347,18347,100000,0.16934,3,0.18272,2,ok,1457082
19,7,percent,elimination,Antonio Sabato Jr.,Michael Waltrip,28,0.153614741,0.112124896,0.18347,18347,100000,0.22126,1,0.18272,2,ok,1536147
19,7,percent,elimination,Antonio Sabato Jr.,Bethany Mota,37.5,0.131876501,0.112891618,0.18347,18347,100000,0.03796,8,0.18272,2,ok,1318765
19,7,percent,elimination,Antonio Sabato Jr.,Sadie Robertson,31,0.142435185,0.112142533,0.18347,18347,100000,0.14294,4,0.18272,2,ok,1424351
19,8,percent,elimination,Michael Waltrip,Lea Thompson,32,0.167381883,0.130721832,0.33634,33634,100000,0.18672,3,0.33836,1,ok,1673818
19,8,percent,elimination,Michael Waltrip,Janel Parrish,43,0.153172965,0.129480529,0.33634,33634,100000,0.03404,7,0.33836,1,ok,1531729
19,8,percent,elimination,Michael Waltrip,Alfonso Ribeiro,41,0.156810886,0.130765271,0.33634,33634,100000,0.05088,6,0.33836,1,ok,1568108
19,8,percent,elimination,Michael Waltrip,Tommy Chong,29,0.174990498,0.130308571,0.33634,33634,100000,0.2454,2,0.33836,1,ok,1749904
19,8,percent,elimination,Michael Waltrip,Michael Waltrip,25,0.035870195,0.026005876,0.33634,33634,100000,0.33836,1,0.33836,1,ok,358701
19,8,percent,elimination,Michael Waltrip,Bethany Mota,40,0.154797172,0.129875138,0.33634,33634,100000,0.05934,5,0.33836,1,ok,1547971
19,8,percent,elimination,Michael Waltrip,Sadie Robertson,38,0.156976401,0.12938994,0.33634,33634,100000,0.08526,4,0.33836,1,ok,1569764
19,9,percent,elimination,Lea Thompson,Lea Thompson,35,0.029034265,0.023919949,0.17621,17621,100000,0.17398,2,0.17398,2,ok,290342
19,9,percent,elimination,Lea Thompson,Janel Parrish,38.5,0.184435346,0.141119729,0.17621,17621,100000,0.11098,5,0.17398,2,ok,1844353
19,9,percent,elimination,Lea Thompson,Alfonso Ribeiro,38.5,0.184201378,0.137529021,0.17621,17621,100000,0.10878,6,0.17398,2,ok,1842013
19,9,percent,elimination,Lea Thompson,Tommy Chong,28.5,0.225224286,0.137846018,0.17621,17621,100000,0.32318,1,0.17398,2,ok,2252242
19,9,percent,elimination,Lea Thompson,Bethany Mota,37,0.188102416,0.139082474,0.17621,17621,100000,0.13734,4,0.17398,2,ok,1881024
19,9,percent,elimination,Lea Thompson,Sadie Robertson,36.5,0.189002309,0.13815782,0.17621,17621,100000,0.14574,3,0.17398,2,ok,1890023
19,10,percent,elimination,Tommy Chong,Janel Parrish,39,0.233961659,0.172065461,0.31367,31367,100000,0.1489,5,0.31588,1,ok,3743386
19,10,percent,elimination,Tommy Chong,Alfonso Ribeiro,37.5,0.239406855,0.171361425,0.31367,31367,100000,0.17794,3,0.31588,1,ok,3830509
19,10,percent,elimination,Tommy Chong,Tommy Chong,31,0.05006516,0.037539289,0.31367,31367,100000,0.31588,1,0.31588,1,ok,801042
19,10,percent,elimination,Tommy Chong,Bethany Mota,38,0.236023859,0.169836599,0.31367,31367,100000,0.16678,4,0.31588,1,ok,3776381
19,10,percent,elimination,Tommy Chong,Sadie Robertson,37,0.240542466,0.170543745,0.31367,31367,100000,0.1905,2,0.31588,1,ok,3848679
19,11,percent,elimination,Bethany Mota,Janel Parrish,38.9998,0.316148709,0.188266234,0.26991,26991,100000,0.24872,2,0.27436,1,ok,5058379
19,11,percent,elimination,Bethany Mota,Alfonso Ribeiro,40,0.307606499,0.186643055,0.26991,26991,100000,0.2317,4,0.27436,1,ok,4921703
19,11,percent,elimination,Bethany Mota,Bethany Mota,38,0.064677262,0.049716812,0.26991,26991,100000,0.27436,1,0.27436,1,ok,1034836
19,11,percent,elimination,Bethany Mota,Sadie Robertson,39.3332,0.311567531,0.186414582,0.26991,26991,100000,0.24522,3,0.27436,1,ok,4985080
20,2,percent,elimination,Redfoo,Suzanne Somers,28,0.094119279,0.071142241,0.03533,3533,100000,0.08814,5,0.03426,8,ok,847073
20,2,percent,elimination,Redfoo,Willow Shields,32,0.082535245,0.071630509,0.03533,3533,100000,0.02218,11,0.03426,8,ok,742817
20,2,percent,elimination,Redfoo,Riker Lynch,32,0.080767133,0.070951941,0.03533,3533,100000,0.02276,10,0.03426,8,ok,726904
20,2,percent,elimination,Redfoo,Rumer Willis,32,0.080004433,0.068329867,0.03533,3533,100000,0.02408,9,0.03426,8,ok,720039
20,2,percent,elimination,Redfoo,Nastia Liukin,34,0.077738827,0.068236565,0.03533,3533,100000,0.00982,12,0.03426,8,ok,699649
20,2,percent,elimination,Redfoo,Michael Sam,28,0.091101935,0.068747442,0.03533,3533,100000,0.08952,4,0.03426,8,ok,819917
20,2,percent,elimination,Redfoo,Robert Herjavec,28,0.09200597,0.071251868,0.03533,3533,100000,0.08562,7,0.03426,8,ok,828053
20,2,percent,elimination,Redfoo,Charlotte McKinney,26,0.098550598,0.069958122,0.03533,3533,100000,0.13976,2,0.03426,8,ok,886955
20,2,percent,elimination,Redfoo,Noah Galloway,27,0.094419976,0.070316188,0.03533,3533,100000,0.11182,3,0.03426,8,ok,849779
20,2,percent,elimination,Redfoo,Redfoo,31,0.006573974,0.005939202,0.03533,3533,100000,0.03426,8,0.03426,8,ok,59165
20,2,percent,elimination,Redfoo,Patti LaBelle,28,0.091858903,0.071240833,0.03533,3533,100000,0.08616,6,0.03426,8,ok,826730
20,2,percent,elimination,Redfoo,Chris Soules,21,0.110323727,0.069447919,0.03533,3533,100000,0.28588,1,0.03426,8,ok,992913
20,3,percent,elimination,Charlotte McKinney,Suzanne Somers,25,0.101774632,0.085353566,0.22869,22869,100000,0.13926,4,0.22938,1,ok,915971
20,3,percent,elimination,Charlotte McKinney,Willow Shields,32,0.094961633,0.085870581,0.22869,22869,100000,0.023,8,0.22938,1,ok,854654
20,3,percent,elimination,Charlotte McKinney,Riker Lynch,34,0.094261226,0.085542426,0.22869,22869,100000,0.01072,10,0.22938,1,ok,848351
20,3,percent,elimination,Charlotte McKinney,Rumer Willis,33,0.094477173,0.085814581,0.22869,22869,100000,0.0154,9,0.22938,1,ok,850294
20,3,percent,elimination,Charlotte McKinney,Nastia Liukin,34,0.095681567,0.087135536,0.22869,22869,100000,0.01016,11,0.22938,1,ok,861134
20,3,percent,elimination,Charlotte McKinney,Michael Sam,24,0.104871827,0.086243065,0.22869,22869,100000,0.167,3,0.22938,1,ok,943846
20,3,percent,elimination,Charlotte McKinney,Robert Herjavec,29,0.096106614,0.085316154,0.22869,22869,100000,0.05842,6,0.22938,1,ok,864959
20,3,percent,elimination,Charlotte McKinney,Charlotte McKinney,22,0.015445635,0.01168582,0.22869,22869,100000,0.22938,1,0.22938,1,ok,139010
20,3,percent,elimination,Charlotte McKinney,Noah Galloway,30,0.095506939,0.084640114,0.22869,22869,100000,0.0441,7,0.22938,1,ok,859562
20,3,percent,elimination,Charlotte McKinney,Patti LaBelle,22,0.109759541,0.0855785,0.22869,22869,100000,0.22862,2,0.22938,1,ok,987835
20,3,percent,elimination,Charlotte McKinney,Chris Soules,28,0.097153215,0.08512148,0.22869,22869,100000,0.07394,5,0.22938,1,ok,874378
20,4,percent,elimination,Michael Sam,Suzanne Somers,28,0.120167946,0.089962357,0.14081,14081,100000,0.19338,2,0.14036,4,ok,1081511
20,4,percent,elimination,Michael Sam,Willow Shields,39,0.101694011,0.090435428,0.14081,14081,100000,0.01306,10,0.14036,4,ok,915246
20,4,percent,elimination,Michael Sam,Riker Lynch,34,0.10627143,0.091246111,0.14081,14081,100000,0.06012,6,0.14036,4,ok,956442
20,4,percent,elimination,Michael Sam,Rumer Willis,35,0.104735441,0.090787448,0.14081,14081,100000,0.04644,8,0.14036,4,ok,942618
20,4,percent,elimination,Michael Sam,Nastia Liukin,36,0.103469206,0.090546304,0.14081,14081,100000,0.03434,9,0.14036,4,ok,931222
20,4,percent,elimination,Michael Sam,Michael Sam,30,0.012865039,0.010400895,0.14081,14081,100000,0.14036,4,0.14036,4,ok,115785
20,4,percent,elimination,Michael Sam,Robert Herjavec,34,0.105167494,0.089821194,0.14081,14081,100000,0.05914,7,0.14036,4,ok,946507
20,4,percent,elimination,Michael Sam,Noah Galloway,32,0.108177747,0.089938839,0.14081,14081,100000,0.09452,5,0.14036,4,ok,973599
20,4,percent,elimination,Michael Sam,Patti LaBelle,30,0.113905239,0.090910318,0.14081,14081,100000,0.1411,3,0.14036,4,ok,1025147
20,4,percent,elimination,Michael Sam,Chris Soules,27,0.123546446,0.09107872,0.14081,14081,100000,0.21754,1,0.14036,4,ok,1111918
20,5,percent,elimination,Suzanne Somers,Suzanne Somers,28,0.017120438,0.013951118,0.14875,14875,100000,0.15102,4,0.15102,4,ok,171204
20,5,percent,elimination,Suzanne Somers,Willow Shields,34,0.11411781,0.098465183,0.14875,14875,100000,0.04764,6,0.15102,4,ok,1141178
20,5,percent,elimination,Suzanne Somers,Riker Lynch,38,0.111746735,0.09837192,0.14875,14875,100000,0.01662,8,0.15102,4,ok,1117467
20,5,percent,elimination,Suzanne Somers,Rumer Willis,39,0.11269813,0.100260549,0.14875,14875,100000,0.01284,9,0.15102,4,ok,1126981
20,5,percent,elimination,Suzanne Somers,Nastia Liukin,38,0.111195334,0.098399183,0.14875,14875,100000,0.01664,7,0.15102,4,ok,1111953
20,5,percent,elimination,Suzanne Somers,Robert Herjavec,24,0.141387888,0.098472824,0.14875,14875,100000,0.25836,1,0.15102,4,ok,1413878
20,5,percent,elimination,Suzanne Somers,Noah Galloway,28,0.128339871,0.097943334,0.14875,14875,100000,0.14934,5,0.15102,4,ok,1283398
20,5,percent,elimination,Suzanne Somers,Patti LaBelle,27,0.132423591,0.098157018,0.14875,14875,100000,0.17238,3,0.15102,4,ok,1324235
20,5,percent,elimination,Suzanne Somers,Chris Soules,27,0.130970202,0.097581447,0.14875,14875,100000,0.17516,2,0.15102,4,ok,1309702
20,6,percent,elimination,Patti LaBelle,Willow Shields,36.5,0.136838487,0.111660879,0.1548,15480,100000,0.10018,7,0.15402,3,ok,1368384
20,6,percent,elimination,Patti LaBelle,Riker Lynch,38,0.13493351,0.110752593,0.1548,15480,100000,0.07352,8,0.15402,3,ok,1349335
20,6,percent,elimination,Patti LaBelle,Rumer Willis,35.5,0.14150613,0.11363651,0.1548,15480,100000,0.11442,5,0.15402,3,ok,1415061
20,6,percent,elimination,Patti LaBelle,Nastia Liukin,36.5,0.137342871,0.11130207,0.1548,15480,100000,0.10132,6,0.15402,3,ok,1373428
20,6,percent,elimination,Patti LaBelle,Robert Herjavec,33.5,0.146309455,0.111453213,0.1548,15480,100000,0.17048,1,0.15402,3,ok,1463094
20,6,percent,elimination,Patti LaBelle,Noah Galloway,34,0.144454337,0.11100189,0.1548,15480,100000,0.15568,2,0.15402,3,ok,1444543
20,6,percent,elimination,Patti LaBelle,Patti LaBelle,34,0.016972248,0.014363993,0.1548,15480,100000,0.15402,3,0.15402,3,ok,169722
20,6,percent,elimination,Patti LaBelle,Chris Soules,35,0.141642963,0.110398243,0.1548,15480,100000,0.13038,4,0.15402,3,ok,1416429
20,7,percent,elimination,Willow Shields,Willow Shields,39,0.01905839,0.016271511,0.09078,9078,100000,0.0923,6,0.0923,6,ok,190583
20,7,percent,elimination,Willow Shields,Riker Lynch,37,0.158847207,0.112414181,0.09078,9078,100000,0.12296,3,0.0923,6,ok,1588472
20,7,percent,elimination,Willow Shields,Rumer Willis,37,0.159978559,0.11371818,0.09078,9078,100000,0.12224,4,0.0923,6,ok,1599785
20,7,percent,elimination,Willow Shields,Nastia Liukin,41,0.14474712,0.113742512,0.09078,9078,100000,0.06208,7,0.0923,6,ok,1447471
20,7,percent,elimination,Willow Shields,Robert Herjavec,31,0.182659844,0.113122409,0.09078,9078,100000,0.24778,2,0.0923,6,ok,1826598
20,7,percent,elimination,Willow Shields,Noah Galloway,38,0.152670648,0.11126222,0.09078,9078,100000,0.10354,5,0.0923,6,ok,1526706
20,7,percent,elimination,Willow Shields,Chris Soules,31,0.182038233,0.112210671,0.09078,9078,100000,0.2491,1,0.0923,6,ok,1820382
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Riker Lynch,39,0.216253025,0.143732564,0.10808,10808,100000,0.26318,5,,,ok_double_elimination,2162530
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Rumer Willis,40,0.213763868,0.145058117,0.10808,10808,100000,0.24826,6,,,ok_double_elimination,2137639
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Nastia Liukin,38,0.221043218,0.144534626,0.10808,10808,100000,0.28146,4,,,ok_double_elimination,2210432
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Robert Herjavec,31,0.050638094,0.036945213,0.10808,10808,100000,0.40838,1,,,ok_double_elimination,506381
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Noah Galloway,31.5,0.249107264,0.14405897,0.10808,10808,100000,0.40132,2,,,ok_double_elimination,2491073
20,8,percent,double_elimination,Robert Herjavec & Chris Soules,Chris Soules,32,0.049194531,0.036086136,0.10808,10808,100000,0.3974,3,,,ok_double_elimination,491945
20,9,percent,elimination,Nastia Liukin,Riker Lynch,40,0.305827915,0.180145722,0.23559,23559,100000,0.23622,3,0.23566,4,ok,3058279
20,9,percent,elimination,Nastia Liukin,Rumer Willis,39,0.313976018,0.180235476,0.23559,23559,100000,0.25298,2,0.23566,4,ok,3139760
20,9,percent,elimination,Nastia Liukin,Nastia Liukin,40,0.061198181,0.047749216,0.23559,23559,100000,0.23566,4,0.23566,4,ok,611981
20,9,percent,elimination,Nastia Liukin,Noah Galloway,38,0.318997886,0.180609709,0.23559,23559,100000,0.27514,1,0.23566,4,ok,3189978
20,10,percent,final_ranking,Noah Galloway,Riker Lynch,40,0.263493276,0.109902446,0.18715,18715,100000,0.30848,3,0.37784,1,ok,4215892
20,10,percent,final_ranking,Noah Galloway,Rumer Willis,40,0.617702228,0.149812961,0.18715,18715,100000,0.31368,2,0.37784,1,ok,9883235
20,10,percent,final_ranking,Noah Galloway,Noah Galloway,36,0.118804496,0.083976452,0.18715,18715,100000,0.37784,1,0.37784,1,ok,1900871
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Gary Busey,16.5,0.10233557,0.073257725,0.05295,5295,100000,0.30432,2,,,ok_double_elimination,716349
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Alexa PenaVega,23,0.084627862,0.075850176,0.05295,5295,100000,0.0744,11,,,ok_double_elimination,592395
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Carlos PenaVega,22.5,0.084393064,0.074880404,0.05295,5295,100000,0.0912,8,,,ok_double_elimination,590751
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Victor Espinoza,18.5,0.011401115,0.008610149,0.05295,5295,100000,0.2315,5,,,ok_double_elimination,79808
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Alek Skarlatos,22.5,0.085888238,0.07664517,0.05295,5295,100000,0.09072,9,,,ok_double_elimination,601218
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Chaka Khan,15,0.017126465,0.011680158,0.05295,5295,100000,0.35804,1,,,ok_double_elimination,119885
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Andy Grammer,22,0.085732788,0.075585076,0.05295,5295,100000,0.10518,6,,,ok_double_elimination,600130
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Tamar Braxton,24.5,0.081859242,0.075063885,0.05295,5295,100000,0.03836,13,,,ok_double_elimination,573015
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Nick Carter,22.5,0.084627613,0.07362735,0.05295,5295,100000,0.0915,7,,,ok_double_elimination,592393
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Hayes Grier,22.5,0.085918877,0.075774461,0.05295,5295,100000,0.09054,10,,,ok_double_elimination,601432
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Bindi Irwin,24,0.083862913,0.07504956,0.05295,5295,100000,0.0498,12,,,ok_double_elimination,587040
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Kim Zolciak-Biermann,18.5,0.096977664,0.077713183,0.05295,5295,100000,0.23656,4,,,ok_double_elimination,678844
21,2,percent,double_elimination,Victor Espinoza & Chaka Khan,Paula Deen,18.5,0.095248589,0.074966831,0.05295,5295,100000,0.23788,3,,,ok_double_elimination,666740
21,4,percent,elimination,Gary Busey,Gary Busey,16,0.021796655,0.015502726,0.31551,31551,100000,0.30992,1,0.30992,1,ok,152576
21,4,percent,elimination,Gary Busey,Alexa PenaVega,21,0.113016005,0.095195287,0.31551,31551,100000,0.14556,3,0.30992,1,ok,791112
21,4,percent,elimination,Gary Busey,Carlos PenaVega,25,0.10632812,0.094302781,0.31551,31551,100000,0.05122,6,0.30992,1,ok,744296
21,4,percent,elimination,Gary Busey,Alek Skarlatos,24,0.107543257,0.09346609,0.31551,31551,100000,0.07076,5,0.30992,1,ok,752802
21,4,percent,elimination,Gary Busey,Andy Grammer,23,0.108661377,0.095009166,0.31551,31551,100000,0.09268,4,0.30992,1,ok,760629
21,4,percent,elimination,Gary Busey,Tamar Braxton,27,0.106386784,0.095143441,0.31551,31551,100000,0.0248,8,0.30992,1,ok,744707
21,4,percent,elimination,Gary Busey,Nick Carter,27,0.104694212,0.093686987,0.31551,31551,100000,0.02534,7,0.30992,1,ok,732859
21,4,percent,elimination,Gary Busey,Hayes Grier,27,0.106296296,0.094659126,0.31551,31551,100000,0.0243,9,0.30992,1,ok,744074
21,4,percent,elimination,Gary Busey,Bindi Irwin,28,0.106438056,0.094520777,0.31551,31551,100000,0.01546,10,0.30992,1,ok,745066
21,4,percent,elimination,Gary Busey,Paula Deen,18,0.118839239,0.093987728,0.31551,31551,100000,0.23996,2,0.30992,1,ok,831874
21,6,percent,elimination,Paula Deen,Alexa PenaVega,30,0.126497966,0.103100684,0.32244,32244,100000,0.17878,3,0.32364,1,ok,1011983
21,6,percent,elimination,Paula Deen,Carlos PenaVega,38,0.119706495,0.104047561,0.32244,32244,100000,0.04908,5,0.32364,1,ok,957651
21,6,percent,elimination,Paula Deen,Alek Skarlatos,30,0.126894385,0.103093832,0.32244,32244,100000,0.18276,2,0.32364,1,ok,1015155
21,6,percent,elimination,Paula Deen,Andy Grammer,40,0.118747136,0.104444384,0.32244,32244,100000,0.02902,9,0.32364,1,ok,949977
21,6,percent,elimination,Paula Deen,Tamar Braxton,40,0.119134664,0.104562631,0.32244,32244,100000,0.02968,8,0.32364,1,ok,953077
21,6,percent,elimination,Paula Deen,Nick Carter,39,0.11940718,0.104434747,0.32244,32244,100000,0.03926,6,0.32364,1,ok,955257
21,6,percent,elimination,Paula Deen,Hayes Grier,32,0.125384505,0.104347813,0.32244,32244,100000,0.13774,4,0.32364,1,ok,1003076
21,6,percent,elimination,Paula Deen,Bindi Irwin,40,0.119121089,0.103995522,0.32244,32244,100000,0.03004,7,0.32364,1,ok,952968
21,6,percent,elimination,Paula Deen,Paula Deen,24,0.025106581,0.017935565,0.32244,32244,100000,0.32364,1,0.32364,1,ok,200852
21,7,percent,elimination,Hayes Grier,Alexa PenaVega,27.5,0.142932122,0.109017928,0.11467,11467,100000,0.12656,4,0.11072,7,ok,1143456
21,7,percent,elimination,Hayes Grier,Carlos PenaVega,28,0.136911201,0.106531098,0.11467,11467,100000,0.11398,6,0.11072,7,ok,1095289
21,7,percent,elimination,Hayes Grier,Alek Skarlatos,26.5,0.144749589,0.107657044,0.11467,11467,100000,0.16088,1,0.11072,7,ok,1157996
21,7,percent,elimination,Hayes Grier,Andy Grammer,28,0.137579565,0.105654117,0.11467,11467,100000,0.1142,5,0.11072,7,ok,1100636
21,7,percent,elimination,Hayes Grier,Tamar Braxton,27,0.142981935,0.107353701,0.11467,11467,100000,0.14662,2,0.11072,7,ok,1143855
21,7,percent,elimination,Hayes Grier,Nick Carter,27,0.142859034,0.107116921,0.11467,11467,100000,0.14128,3,0.11072,7,ok,1142872
21,7,percent,elimination,Hayes Grier,Hayes Grier,28,0.015592256,0.013616445,0.11467,11467,100000,0.11072,7,0.11072,7,ok,124738
21,7,percent,elimination,Hayes Grier,Bindi Irwin,29,0.136394299,0.110018583,0.11467,11467,100000,0.08576,8,0.11072,7,ok,1091154
21,8,percent,elimination,Andy Grammer,Alexa PenaVega,26.9998,0.164346257,0.127167683,0.23863,23863,100000,0.1532,3,0.24178,1,ok,1314770
21,8,percent,elimination,Andy Grammer,Carlos PenaVega,28.9998,0.158970187,0.127645363,0.23863,23863,100000,0.10498,6,0.24178,1,ok,1271761
