season,week,method,contestant,judge_total,estimated_votes_total,ballroom_partner,celebrity_industry,celebrity_homecountry/region,celebrity_age_during_season,vote_share,judge_share
21,6,percent,Nick Carter,39.0,955257,Sharna Burgess,Singer/Rapper,United States,35.0,0.11940718470359235,0.12460063897763578
21,6,percent,Hayes Grier,32.0,1003076,Emma Slater,Social Media Personality,United States,15.0,0.12538456269228135,0.10223642172523961
21,6,percent,Bindi Irwin,40.0,952968,Derek Hough,TV Personality,Australia,17.0,0.11912105956052978,0.12779552715654952
21,6,percent,Paula Deen,24.0,200852,Louis van Amstel,TV Personality,United States,68.0,0.025106512553256275,0.07667731629392971
21,7,percent,Alexa PenaVega,27.5,1143456,Mark Ballas,Actor/Actress,United States,27.0,0.14293207146603573,0.1244343891402715
21,7,percent,Carlos PenaVega,28.0,1095289,Witney Carson,Actor/Actress,United States,26.0,0.13691119345559674,0.12669683257918551
21,7,percent,Alek Skarlatos,26.5,1157996,Lindsay Arnold,Military,United States,22.0,0.1447495723747862,0.11990950226244344
21,7,percent,Andy Grammer,28.0,1100636,Allison Holker,Singer/Rapper,United States,31.0,0.1375795687897844,0.12669683257918551
21,7,percent,Tamar Braxton,27.0,1143855,Valentin Chmerkovskiy,Singer/Rapper,United States,38.0,0.14298194649097323,0.12217194570135746
21,7,percent,Nick Carter,27.0,1142872,Sharna Burgess,Singer/Rapper,United States,35.0,0.14285907142953572,0.12217194570135746
21,7,percent,Hayes Grier,28.0,124738,Emma Slater,Social Media Personality,United States,15.0,0.015592257796128899,0.12669683257918551
21,7,percent,Bindi Irwin,29.0,1091154,Derek Hough,TV Personality,Australia,17.0,0.1363943181971591,0.13122171945701358
21,8,percent,Alexa PenaVega,26.9998,1314770,Mark Ballas,Actor/Actress,United States,27.0,0.16434635271647044,0.13917465724120795
21,8,percent,Carlos PenaVega,28.9998,1271761,Witney Carson,Actor/Actress,United States,26.0,0.15897022435639022,0.14948396747618806
21,8,percent,Alek Skarlatos,25.0,1383698,Lindsay Arnold,Military,United States,22.0,0.1729623581014738,0.12886637793725134
21,8,percent,Andy Grammer,23.9998,213947,Allison Holker,Singer/Rapper,United States,31.0,0.02674339171461982,0.1237106918887378
21,8,percent,Tamar Braxton,28.0,1288379,Valentin Chmerkovskiy,Singer/Rapper,United States,38.0,0.16104747565467228,0.1443303432897215
21,8,percent,Nick Carter,33.0,1228902,Sharna Burgess,Singer/Rapper,United States,35.0,0.15361284600802874,0.17010361887717176
21,8,percent,Bindi Irwin,28.0,1298538,Derek Hough,TV Personality,Australia,17.0,0.16231735144834467,0.1443303432897215
21,9,percent,Alexa PenaVega,30.0,201970,Mark Ballas,Actor/Actress,United States,27.0,0.0252462594673473,0.182370820668693
21,9,percent,Carlos PenaVega,27.0,1552544,Witney Carson,Actor/Actress,United States,26.0,0.1940680727755273,0.1641337386018237
21,9,percent,Alek Skarlatos,25.5,1623841,Lindsay Arnold,Military,United States,22.0,0.20298020111757542,0.15501519756838905
21,9,percent,Tamar Braxton,24.5,1688345,Valentin Chmerkovskiy,Singer/Rapper,United States,38.0,0.21104320414120156,0.14893617021276595
21,9,percent,Nick Carter,27.5,1538824,Sharna Burgess,Singer/Rapper,United States,35.0,0.19235307213240205,0.16717325227963525
21,9,percent,Bindi Irwin,30.0,1394473,Derek Hough,TV Personality,Australia,17.0,0.1743091903659464,0.182370820668693
21,11,percent,Carlos PenaVega,30.0,734720,Witney Carson,Actor/Actress,United States,26.0,0.061226676871112815,0.25423750359110475
21,11,percent,Alek Skarlatos,27.9999,3869046,Lindsay Arnold,Military,United States,22.0,0.32242055373675893,0.2372874892266858
21,11,percent,Nick Carter,30.0,3703417,Sharna Burgess,Singer/Rapper,United States,35.0,0.30861813476968913,0.25423750359110475
21,11,percent,Bindi Irwin,30.0,3692815,Derek Hough,TV Personality,Australia,17.0,0.3077346346224391,0.25423750359110475
22,2,percent,Mischa Barton,15.0,679385,Artem Chigvintsev,Actor/Actress,England,30.0,0.09705512478516044,0.0635593220338983
22,2,percent,Kim Fields,19.0,625698,Sasha Farber,Actor/Actress,United States,46.0,0.08938554349569879,0.08050847457627118
22,2,percent,Jodie Sweetin,21.0,619591,Keo Motsepe,Actor/Actress,United States,34.0,0.08851311380257489,0.08898305084745763
22,2,percent,Doug Flutie,20.0,621497,Karina Smirnoff,Athlete,United States,53.0,0.08878539986694269,0.0847457627118644
22,2,percent,Von Miller,20.0,624806,Witney Carson,Athlete,United States,27.0,0.08925811476043326,0.0847457627118644
22,2,percent,Antonio Brown,19.0,626409,Sharna Burgess,Athlete,United States,27.0,0.08948711505486222,0.08050847457627118
22,2,percent,Paige VanZant,24.0,611170,Mark Ballas,Athlete,United States,22.0,0.08731011225585862,0.1016949152542373
22,2,percent,Geraldo Rivera,13.0,122470,Edyta Sliwinska,Journalist,United States,72.0,0.017495736780233005,0.05508474576271186
22,2,percent,Nyle DiMarco,20.0,623696,Peta Murgatroyd,Model,United States,26.0,0.08909954312798402,0.0847457627118644
22,2,percent,Ginger Zee,21.0,617808,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.08825839918937038,0.08898305084745763
22,2,percent,Wanya Morris,24.0,611110,Lindsay Arnold,Singer/Rapper,United States,42.0,0.08730154081626676,0.1016949152542373
22,2,percent,Marla Maples,20.0,616351,Tony Dovolani,TV Personality,United States,52.0,0.08805025606461495,0.0847457627118644
22,3,percent,Mischa Barton,18.0,93424,Artem Chigvintsev,Actor/Actress,England,30.0,0.013346297153968989,0.0759493670886076
22,3,percent,Kim Fields,22.0,684961,Sasha Farber,Actor/Actress,United States,46.0,0.09785165530141883,0.09282700421940929
22,3,percent,Jodie Sweetin,23.0,675840,Keo Motsepe,Actor/Actress,United States,34.0,0.09654865418456073,0.0970464135021097
22,3,percent,Doug Flutie,20.0,712919,Karina Smirnoff,Athlete,United States,53.0,0.10184565872485034,0.08438818565400844
22,3,percent,Von Miller,20.0,714810,Witney Carson,Athlete,United States,27.0,0.10211580181354442,0.08438818565400844
22,3,percent,Antonio Brown,20.0,717324,Sharna Burgess,Athlete,United States,27.0,0.10247494497852427,0.08438818565400844
22,3,percent,Paige VanZant,23.0,680008,Mark Ballas,Athlete,United States,22.0,0.09714408326635708,0.0970464135021097
22,3,percent,Nyle DiMarco,25.0,672035,Peta Murgatroyd,Model,United States,26.0,0.09600508229007053,0.10548523206751055
22,3,percent,Ginger Zee,21.0,689705,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.09852937016803157,0.08860759493670886
22,3,percent,Wanya Morris,24.0,670174,Lindsay Arnold,Singer/Rapper,United States,42.0,0.09573922491933565,0.10126582278481013
22,3,percent,Marla Maples,21.0,688794,Tony Dovolani,TV Personality,United States,52.0,0.0983992271993376,0.08860759493670886
22,4,percent,Kim Fields,32.0,758143,Sasha Farber,Actor/Actress,United States,46.0,0.10830625116339403,0.10031347962382445
22,4,percent,Jodie Sweetin,27.0,836123,Keo Motsepe,Actor/Actress,United States,34.0,0.11944626230340516,0.08463949843260188
22,4,percent,Doug Flutie,24.0,906441,Karina Smirnoff,Athlete,United States,53.0,0.12949170092027235,0.07523510971786834
22,4,percent,Von Miller,32.0,757935,Witney Carson,Athlete,United States,27.0,0.10827653684796541,0.10031347962382445
22,4,percent,Antonio Brown,35.0,734119,Sharna Burgess,Athlete,United States,27.0,0.10487424773139059,0.109717868338558
22,4,percent,Paige VanZant,36.0,717916,Mark Ballas,Athlete,United States,22.0,0.1025595311309597,0.11285266457680251
22,4,percent,Nyle DiMarco,34.0,735064,Peta Murgatroyd,Model,United States,26.0,0.10500924786639072,0.10658307210031348
22,4,percent,Ginger Zee,36.0,724313,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.1034733891876749,0.11285266457680251
22,4,percent,Wanya Morris,35.0,728280,Lindsay Arnold,Singer/Rapper,United States,42.0,0.10404010404010404,0.109717868338558
22,4,percent,Marla Maples,28.0,101659,Tony Dovolani,TV Personality,United States,52.0,0.014522728808443094,0.0877742946708464
22,6,percent,Kim Fields,24.0,1006999,Sasha Farber,Actor/Actress,United States,46.0,0.12587495367184603,0.10572687224669604
22,6,percent,Jodie Sweetin,25.0,984435,Keo Motsepe,Actor/Actress,United States,34.0,0.12305445190903244,0.11013215859030837
22,6,percent,Doug Flutie,21.0,149028,Karina Smirnoff,Athlete,United States,53.0,0.018628511642819777,0.09251101321585903
22,6,percent,Von Miller,24.0,998747,Witney Carson,Athlete,United States,27.0,0.12484345302715814,0.10572687224669604
22,6,percent,Antonio Brown,27.0,965399,Sharna Burgess,Athlete,United States,27.0,0.12067495042184401,0.11894273127753303
22,6,percent,Paige VanZant,28.0,959601,Mark Ballas,Athlete,United States,22.0,0.11995019996887497,0.12334801762114538
22,6,percent,Nyle DiMarco,25.0,986357,Peta Murgatroyd,Model,United States,26.0,0.12329470205918878,0.11013215859030837
22,6,percent,Ginger Zee,24.0,1001468,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.1251835782397364,0.10572687224669604
22,6,percent,Wanya Morris,29.0,947961,Lindsay Arnold,Singer/Rapper,United States,42.0,0.11849519905949941,0.1277533039647577
22,7,percent,Kim Fields,26.0,203217,Sasha Farber,Actor/Actress,United States,46.0,0.025402125,0.12149532710280374
22,7,percent,Jodie Sweetin,25.5,1323007,Keo Motsepe,Actor/Actress,United States,34.0,0.165375875,0.1191588785046729
22,7,percent,Von Miller,26.0,198821,Witney Carson,Athlete,United States,27.0,0.024852625,0.12149532710280374
22,7,percent,Antonio Brown,26.0,1330695,Sharna Burgess,Athlete,United States,27.0,0.166336875,0.12149532710280374
22,7,percent,Paige VanZant,27.5,1217042,Mark Ballas,Athlete,United States,22.0,0.15213025,0.12850467289719625
22,7,percent,Nyle DiMarco,28.0,1218886,Peta Murgatroyd,Model,United States,26.0,0.15236075,0.1308411214953271
22,7,percent,Ginger Zee,27.5,1256028,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.1570035,0.12850467289719625
22,7,percent,Wanya Morris,27.5,1252304,Lindsay Arnold,Singer/Rapper,United States,42.0,0.156538,0.12850467289719625
22,8,percent,Jodie Sweetin,30.0,206873,Keo Motsepe,Actor/Actress,United States,34.0,0.02585913469717551,0.17751479289940827
22,8,percent,Antonio Brown,27.0,1587749,Sharna Burgess,Athlete,United States,27.0,0.19846869942576228,0.15976331360946747
22,8,percent,Paige VanZant,28.0,1550957,Mark Ballas,Athlete,United States,22.0,0.19386969770113663,0.16568047337278108
22,8,percent,Nyle DiMarco,29.0,1492778,Peta Murgatroyd,Model,United States,26.0,0.18659731997399498,0.17159763313609466
22,8,percent,Ginger Zee,30.0,1460211,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.18252644344741628,0.17751479289940827
22,8,percent,Wanya Morris,25.0,1701429,Lindsay Arnold,Singer/Rapper,United States,42.0,0.21267870475451428,0.14792899408284024
22,9,percent,Antonio Brown,27.5,555679,Sharna Burgess,Athlete,United States,27.0,0.069459875,0.1916376306620209
22,9,percent,Paige VanZant,29.5,2264436,Mark Ballas,Athlete,United States,22.0,0.2830545,0.20557491289198607
22,9,percent,Nyle DiMarco,28.5,2327305,Peta Murgatroyd,Model,United States,26.0,0.290913125,0.1986062717770035
22,9,percent,Ginger Zee,28.0,2358380,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.2947975,0.1951219512195122
22,9,percent,Wanya Morris,30.0,494200,Lindsay Arnold,Singer/Rapper,United States,42.0,0.061775,0.20905923344947736
22,10,percent,Paige VanZant,29.6666,3223233,Mark Ballas,Athlete,United States,22.0,0.2686027723835644,0.34099697010101193
22,10,percent,Nyle DiMarco,28.9998,7406022,Peta Murgatroyd,Model,United States,26.0,0.6171685514307126,0.3333325670462853
22,10,percent,Ginger Zee,28.3332,1370744,Valentin Chmerkovskiy,News Anchor,United States,35.0,0.11422867618572302,0.3256704628527028
23,2,percent,Jake T. Austin,24.0,62420,Jenna Johnson,Actor/Actress,United States,21.0,0.008917150500414715,0.06818181818181818
23,2,percent,Maureen McCormick,26.0,577797,Artem Chigvintsev,Actor/Actress,United States,60.0,0.08254249932214228,0.07386363636363637
23,2,percent,Marilu Henner,27.0,570233,Derek Hough,Actor/Actress,United States,64.0,0.08146192696736597,0.07670454545454546
23,2,percent,Ryan Lochte,24.0,610011,Cheryl Burke,Athlete,United States,32.0,0.08714450326671709,0.06818181818181818
23,2,percent,Calvin Johnson Jr.,28.0,559114,Lindsay Arnold,Athlete,United States,30.0,0.07987349703442603,0.07954545454545454
23,2,percent,Laurie Hernandez,32.0,551674,Valentin Chmerkovskiy,Athlete,United States,16.0,0.0788106389805477,0.09090909090909091
23,2,percent,Amber Rose,24.0,610357,Maksim Chmerkoskiy,Model,United States,32.0,0.08719393188051304,0.06818181818181818
23,2,percent,Rick Perry,22.0,646311,Emma Slater,Politician,United States,66.0,0.09233022199733314,0.0625
23,2,percent,James Hinchcliffe,29.0,557032,Sharna Burgess,Racing Driver,Canada,29.0,0.07957606820805846,0.08238636363636363
23,2,percent,Babyface,30.0,559583,Allison Holker,Singer/Rapper,United States,57.0,0.07994049709185465,0.08522727272727272
23,2,percent,Vanilla Ice,26.0,585503,Witney Carson,Singer/Rapper,United States,48.0,0.08364335740859206,0.07386363636363637
23,2,percent,Jana Kramer,29.0,556424,Gleb Savchenko,Singer/Rapper,United States,32.0,0.07948921099075228,0.08238636363636363
23,2,percent,Terra Jole,31.0,553535,Sasha Farber,TV Personality,United States,36.0,0.07907649635128258,0.08806818181818182
23,3,percent,Maureen McCormick,28.0,628743,Artem Chigvintsev,Actor/Actress,United States,60.0,0.08982051839194696,0.08615384615384615
23,3,percent,Marilu Henner,28.0,609487,Derek Hough,Actor/Actress,United States,64.0,0.08706965849822992,0.08615384615384615
23,3,percent,Ryan Lochte,25.0,643492,Cheryl Burke,Athlete,United States,32.0,0.09192752049894908,0.07692307692307693
23,3,percent,Calvin Johnson Jr.,32.0,603951,Lindsay Arnold,Athlete,United States,30.0,0.08627880056451485,0.09846153846153846
23,3,percent,Laurie Hernandez,31.0,614491,Valentin Chmerkovskiy,Athlete,United States,16.0,0.08778451635594493,0.09538461538461539
23,3,percent,Amber Rose,25.0,643163,Maksim Chmerkoskiy,Model,United States,32.0,0.09188052045194903,0.07692307692307693
23,3,percent,Rick Perry,23.0,77562,Emma Slater,Politician,United States,66.0,0.011080296794582509,0.07076923076923076
23,3,percent,James Hinchcliffe,29.0,612432,Sharna Burgess,Racing Driver,Canada,29.0,0.08749037320465892,0.08923076923076922
23,3,percent,Babyface,25.0,645554,Allison Holker,Singer/Rapper,United States,57.0,0.09222209222209223,0.07692307692307693
23,3,percent,Vanilla Ice,23.0,681820,Witney Carson,Singer/Rapper,United States,48.0,0.09740295454581169,0.07076923076923076
23,3,percent,Jana Kramer,26.0,637916,Gleb Savchenko,Singer/Rapper,United States,32.0,0.09113094827380541,0.08
23,3,percent,Terra Jole,30.0,601382,Sasha Farber,TV Personality,United States,36.0,0.08591180019751449,0.09230769230769231
23,4,percent,Maureen McCormick,24.0,745736,Artem Chigvintsev,Actor/Actress,United States,60.0,0.10653369906661442,0.09195402298850575
23,4,percent,Marilu Henner,21.0,833544,Derek Hough,Actor/Actress,United States,64.0,0.11907769727461467,0.08045977011494253
23,4,percent,Ryan Lochte,22.0,792230,Cheryl Burke,Athlete,United States,32.0,0.1131756981177574,0.0842911877394636
23,4,percent,Calvin Johnson Jr.,23.0,766329,Lindsay Arnold,Athlete,United States,30.0,0.10947555578920631,0.08812260536398467
23,4,percent,Laurie Hernandez,30.0,669663,Valentin Chmerkovskiy,Athlete,United States,16.0,0.09566612919055298,0.11494252873563218
23,4,percent,Amber Rose,24.0,752835,Maksim Chmerkoskiy,Model,United States,32.0,0.10754784177887974,0.09195402298850575
23,4,percent,James Hinchcliffe,28.0,690155,Sharna Burgess,Racing Driver,Canada,29.0,0.09859355734377752,0.10727969348659004
23,4,percent,Babyface,18.0,149039,Allison Holker,Singer/Rapper,United States,57.0,0.021291282672673904,0.06896551724137931
23,4,percent,Vanilla Ice,23.0,90114,Witney Carson,Singer/Rapper,United States,48.0,0.01287342673236761,0.08812260536398467
23,4,percent,Jana Kramer,23.0,777914,Gleb Savchenko,Singer/Rapper,United States,32.0,0.11113055555277777,0.08812260536398467
23,4,percent,Terra Jole,25.0,732442,Sasha Farber,TV Personality,United States,36.0,0.10463455648077764,0.09578544061302682
23,6,percent,Maureen McCormick,31.0,1005942,Artem Chigvintsev,Actor/Actress,United States,60.0,0.12574279715354894,0.10163934426229508
23,6,percent,Marilu Henner,34.0,974603,Derek Hough,Actor/Actress,United States,64.0,0.12182542068453275,0.11147540983606558
23,6,percent,Ryan Lochte,30.0,1032820,Cheryl Burke,Athlete,United States,32.0,0.12910254841345564,0.09836065573770492
23,6,percent,Calvin Johnson Jr.,37.0,951939,Lindsay Arnold,Athlete,United States,30.0,0.11899241962215736,0.12131147540983607
23,6,percent,Laurie Hernandez,37.0,943987,Valentin Chmerkovskiy,Athlete,United States,16.0,0.11799841924940722,0.12131147540983607
23,6,percent,Amber Rose,28.0,151076,Maksim Chmerkoskiy,Model,United States,32.0,0.018884507081690156,0.09180327868852459
23,6,percent,James Hinchcliffe,38.0,962805,Sharna Burgess,Racing Driver,Canada,29.0,0.1203506701315013,0.12459016393442623
23,6,percent,Jana Kramer,40.0,943383,Gleb Savchenko,Singer/Rapper,United States,32.0,0.11792291922109471,0.13114754098360656
23,6,percent,Terra Jole,30.0,1033442,Sasha Farber,TV Personality,United States,36.0,0.12918029844261192,0.09836065573770492
23,7,percent,Maureen McCormick,33.0,137172,Artem Chigvintsev,Actor/Actress,United States,60.0,0.017146508573254286,0.11978221415607986
23,7,percent,Marilu Henner,32.0,1192360,Derek Hough,Actor/Actress,United States,64.0,0.14904507452253726,0.1161524500907441
23,7,percent,Ryan Lochte,33.0,1151474,Cheryl Burke,Athlete,United States,32.0,0.143934321967161,0.11978221415607986
23,7,percent,Calvin Johnson Jr.,37.0,1070537,Lindsay Arnold,Athlete,United States,30.0,0.13381719190859595,0.13430127041742287
23,7,percent,Laurie Hernandez,34.5,1119140,Valentin Chmerkovskiy,Athlete,United States,16.0,0.13989256994628496,0.12522686025408347
